sample,model,sim,nsim,inner,outer,fiber,master_fiber_index,fiberset_index,waveform_index,active_src_index,nerve_label,threshold,apnode,aptime,long_ap_pos,n_ap_sites,peak_second_diff,peak_second_diff_node,peri_thk,type,contact,pulse_width,fiber_diam
670,0,3,4,5,4,102,177,4,0,0,6R,0.439258,17,1.789,21384.981962581358,1,,,49.80288598003576,2D,anodic,,
670,0,3,4,2,2,0,178,4,0,0,6R,0.20916,17,1.742,20926.47764209791,1,,,17.71711526448409,2D,anodic,,
670,0,3,4,5,4,103,179,4,0,0,6R,0.435391,17,1.796,21548.174460110924,1,,,49.80288598003576,2D,anodic,,
670,0,3,4,5,4,104,180,4,0,0,6R,0.42959,16,1.904,20648.017482439765,1,,,49.80288598003576,2D,anodic,,
670,0,3,4,5,4,105,181,4,0,0,6R,0.42959,16,1.916,20516.336555335693,1,,,49.80288598003576,2D,anodic,,
670,0,3,4,3,3,7,182,4,0,0,6R,0.231396,17,1.886,21516.856008135295,1,,,20.48509246403117,2D,anodic,,
670,0,3,4,5,4,106,183,4,0,0,6R,0.433457,17,1.767,21376.69172025406,1,,,49.80288598003576,2D,anodic,,
670,0,3,4,3,3,8,184,4,0,0,6R,0.231396,17,1.819,21622.72703639793,1,,,20.48509246403117,2D,anodic,,
670,0,3,4,5,4,107,185,4,0,0,6R,0.431523,17,1.852,20921.845672684198,1,,,49.80288598003576,2D,anodic,,
670,0,3,4,5,4,108,186,4,0,0,6R,0.435391,17,1.771,20836.438223889105,1,,,49.80288598003576,2D,anodic,,
670,0,3,4,5,4,109,187,4,0,0,6R,0.441191,16,1.793,20603.25962777651,1,,,49.80288598003576,2D,anodic,,
670,0,3,4,5,4,110,188,4,0,0,6R,0.443125,17,1.86,21214.589234013045,1,,,49.80288598003576,2D,anodic,,
670,0,3,4,4,4,18,189,4,0,0,6R,0.313574,17,1.854,21589.929847637468,1,,,28.605541677150715,2D,anodic,,
670,0,3,4,4,4,19,190,4,0,0,6R,0.30874,17,1.994,21286.601101089997,1,,,28.605541677150715,2D,anodic,,
670,0,3,4,4,4,20,191,4,0,0,6R,0.312607,17,2.02,21210.714274302336,1,,,28.605541677150715,2D,anodic,,
670,0,3,4,0,0,34,192,4,0,0,6R,0.304873,17,1.812,21713.784455015164,1,,,33.242100447041096,2D,anodic,,
670,0,3,4,5,4,111,193,4,0,0,6R,0.443125,17,1.795,21191.60263242621,1,,,49.80288598003576,2D,anodic,,
670,0,3,4,0,0,35,194,4,0,0,6R,0.304873,16,1.858,20471.345395468492,0,,,33.242100447041096,2D,anodic,,
670,0,3,4,1,1,16,195,4,0,0,6R,0.307773,16,1.826,20552.943558895542,1,,,33.13828103398717,2D,anodic,,
670,0,3,4,5,4,112,196,4,0,0,6R,0.441191,17,1.774,20993.17206224287,1,,,49.80288598003576,2D,anodic,,
670,0,3,4,4,4,21,197,4,0,0,6R,0.312607,16,1.944,20744.523889107164,1,,,28.605541677150715,2D,anodic,,
670,0,3,4,1,1,17,198,4,0,0,6R,0.30874,17,1.821,20848.668407698104,1,,,33.13828103398717,2D,anodic,,
670,0,3,4,1,1,18,199,4,0,0,6R,0.309707,17,1.859,21279.226052805774,1,,,33.13828103398717,2D,anodic,,
670,0,3,4,1,1,19,200,4,0,0,6R,0.30584,17,1.88,21384.025290598944,1,,,33.13828103398717,2D,anodic,,
670,0,3,4,1,1,20,201,4,0,0,6R,0.311641,16,1.861,20563.79608365599,1,,,33.13828103398717,2D,anodic,,
670,0,3,4,1,1,21,202,4,0,0,6R,0.310674,17,1.825,20986.086597249214,1,,,33.13828103398717,2D,anodic,,
670,0,3,4,1,1,22,203,4,0,0,6R,0.306807,16,2.022,20233.406153248878,0,,,33.13828103398717,2D,anodic,,
670,0,3,4,1,1,23,204,4,0,0,6R,0.30584,17,2.116,21222.74868275628,1,,,33.13828103398717,2D,anodic,,
670,0,3,4,1,1,24,205,4,0,0,6R,0.307773,16,1.983,20676.634447036846,1,,,33.13828103398717,2D,anodic,,
670,0,3,4,1,1,25,206,4,0,0,6R,0.311641,17,1.792,20921.858468572602,1,,,33.13828103398717,2D,anodic,,
670,0,3,4,1,1,26,207,4,0,0,6R,0.309707,17,2.106,21096.740035986535,1,,,33.13828103398717,2D,anodic,,
670,0,3,4,1,1,27,208,4,0,0,6R,0.310674,16,1.872,20552.117924517446,1,,,33.13828103398717,2D,anodic,,
670,0,3,4,1,1,28,209,4,0,0,6R,0.309707,17,2.098,21166.182076684177,1,,,33.13828103398717,2D,anodic,,
670,0,3,4,1,1,29,210,4,0,0,6R,0.309707,16,1.934,20704.180306906394,1,,,33.13828103398717,2D,anodic,,
670,0,3,4,1,1,30,211,4,0,0,6R,0.30874,17,1.828,20835.422034121137,1,,,33.13828103398717,2D,anodic,,
670,0,3,4,1,1,31,212,4,0,0,6R,0.310674,17,1.789,21247.07134295497,1,,,33.13828103398717,2D,anodic,,
670,0,3,4,1,1,32,213,4,0,0,6R,0.307773,17,1.87,20903.6957158183,1,,,33.13828103398717,2D,anodic,,
670,0,3,4,1,1,33,214,4,0,0,6R,0.307773,17,1.867,21473.312656663165,1,,,33.13828103398717,2D,anodic,,
670,0,3,4,1,1,34,215,4,0,0,6R,0.30874,16,2.018,20727.283912965904,1,,,33.13828103398717,2D,anodic,,
670,0,3,4,1,1,35,216,4,0,0,6R,0.307773,17,1.845,21169.190022935425,1,,,33.13828103398717,2D,anodic,,
670,0,3,4,5,4,113,217,4,0,0,6R,0.445059,16,1.915,20340.72055757405,0,,,49.80288598003576,2D,anodic,,
670,0,3,4,0,0,36,218,4,0,0,6R,0.303906,17,1.855,21097.34899289581,1,,,33.242100447041096,2D,anodic,,
670,0,3,4,5,4,114,219,4,0,0,6R,0.446992,17,1.817,21309.162626978195,1,,,49.80288598003576,2D,anodic,,
670,0,3,4,5,4,115,220,4,0,0,6R,0.443125,17,1.802,21470.857022869975,1,,,49.80288598003576,2D,anodic,,
670,0,3,4,1,1,36,221,4,0,0,6R,0.30874,17,2.201,21075.95952014979,1,,,33.13828103398717,2D,anodic,,
670,0,3,4,0,0,37,222,4,0,0,6R,0.303906,17,1.808,21616.232462569875,1,,,33.242100447041096,2D,anodic,,
670,0,3,4,1,1,37,223,4,0,0,6R,0.310674,17,1.967,21384.6620660412,1,,,33.13828103398717,2D,anodic,,
670,0,3,4,2,2,1,224,4,0,0,6R,0.20916,16,1.816,20656.811035914438,1,,,17.71711526448409,2D,anodic,,
670,0,3,4,1,1,38,225,4,0,0,6R,0.306807,17,1.823,21108.47937384441,1,,,33.13828103398717,2D,anodic,,
670,0,3,4,3,3,9,226,4,0,0,6R,0.232363,16,1.78,20717.17650632972,1,,,20.48509246403117,2D,anodic,,
670,0,3,5,5,4,0,0,5,0,0,6R,0.362881,14,1.916,20317.550179416718,1,,,49.80288598003576,2D,anodic,,
670,0,3,5,5,4,1,1,5,0,0,6R,0.361914,14,1.879,20365.35060070159,1,,,49.80288598003576,2D,anodic,,
670,0,3,5,5,4,2,2,5,0,0,6R,0.360947,15,1.843,20804.679015528614,1,,,49.80288598003576,2D,anodic,,
670,0,3,5,5,4,3,3,5,0,0,6R,0.358047,14,1.841,20393.50884299176,1,,,49.80288598003576,2D,anodic,,
670,0,3,5,5,4,4,4,5,0,0,6R,0.35998,14,1.81,20110.051657803546,0,,,49.80288598003576,2D,anodic,,
670,0,3,5,5,4,5,5,5,0,0,6R,0.362881,14,1.817,20298.04470208033,1,,,49.80288598003576,2D,anodic,,
670,0,3,5,5,4,6,6,5,0,0,6R,0.35998,15,1.92,20981.698273283157,1,,,49.80288598003576,2D,anodic,,
670,0,3,5,5,4,7,7,5,0,0,6R,0.363848,15,1.851,20701.668653824778,1,,,49.80288598003576,2D,anodic,,
670,0,3,5,5,4,8,8,5,0,0,6R,0.361914,14,2.103,20042.636978772665,1,,,49.80288598003576,2D,anodic,,
670,0,3,5,5,4,9,9,5,0,0,6R,0.363848,14,1.987,20464.83548379635,1,,,49.80288598003576,2D,anodic,,
670,0,3,5,5,4,10,10,5,0,0,6R,0.363848,15,2.035,20708.55800263089,1,,,49.80288598003576,2D,anodic,,
670,0,3,5,5,4,11,11,5,0,0,6R,0.367715,15,1.879,20703.863128033343,1,,,49.80288598003576,2D,anodic,,
670,0,3,5,5,4,12,12,5,0,0,6R,0.358047,14,1.927,20582.199653283573,1,,,49.80288598003576,2D,anodic,,
670,0,3,5,5,4,13,13,5,0,0,6R,0.367715,14,1.853,20247.96561042881,1,,,49.80288598003576,2D,anodic,,
670,0,3,5,5,4,14,14,5,0,0,6R,0.368682,15,1.816,20844.533011968288,1,,,49.80288598003576,2D,anodic,,
670,0,3,5,5,4,15,15,5,0,0,6R,0.365781,14,2.038,20365.9364846349,1,,,49.80288598003576,2D,anodic,,
670,0,3,5,5,4,16,16,5,0,0,6R,0.366748,15,1.858,21065.976368921394,1,,,49.80288598003576,2D,anodic,,
670,0,3,5,5,4,17,17,5,0,0,6R,0.358047,14,1.815,20341.590159301355,1,,,49.80288598003576,2D,anodic,,
670,0,3,5,5,4,18,18,5,0,0,6R,0.35418,15,1.905,20678.691992183125,1,,,49.80288598003576,2D,anodic,,
670,0,3,5,5,4,19,19,5,0,0,6R,0.355146,15,1.998,20861.068017733138,1,,,49.80288598003576,2D,anodic,,
670,0,3,5,5,4,20,20,5,0,0,6R,0.356113,14,2.03,20115.816541038083,1,,,49.80288598003576,2D,anodic,,
670,0,3,5,5,4,21,21,5,0,0,6R,0.352246,14,1.907,20373.0071666446,1,,,49.80288598003576,2D,anodic,,
670,0,3,5,5,4,22,22,5,0,0,6R,0.352246,14,1.892,20440.83123481785,1,,,49.80288598003576,2D,anodic,,
670,0,3,5,5,4,23,23,5,0,0,6R,0.353213,14,1.952,19957.511468236757,0,,,49.80288598003576,2D,anodic,,
670,0,3,5,5,4,24,24,5,0,0,6R,0.35418,14,1.807,20274.822379372148,1,,,49.80288598003576,2D,anodic,,
670,0,3,5,5,4,25,25,5,0,0,6R,0.356113,14,1.856,20123.711967094383,0,,,49.80288598003576,2D,anodic,,
670,0,3,5,5,4,26,26,5,0,0,6R,0.356113,15,1.881,21032.769709931195,1,,,49.80288598003576,2D,anodic,,
670,0,3,5,5,4,27,27,5,0,0,6R,0.35708,15,1.854,20609.87031855285,1,,,49.80288598003576,2D,anodic,,
670,0,3,5,5,4,28,28,5,0,0,6R,0.360947,14,1.82,20023.077909869095,0,,,49.80288598003576,2D,anodic,,
670,0,3,5,5,4,29,29,5,0,0,6R,0.355146,14,1.957,19928.305142049594,0,,,49.80288598003576,2D,anodic,,
670,0,3,5,5,4,30,30,5,0,0,6R,0.358047,15,1.832,20717.130983325143,1,,,49.80288598003576,2D,anodic,,
670,0,3,5,5,4,31,31,5,0,0,6R,0.363848,14,2.003,19973.19381848586,0,,,49.80288598003576,2D,anodic,,
670,0,3,5,5,4,32,32,5,0,0,6R,0.361914,14,1.833,20529.625373296883,1,,,49.80288598003576,2D,anodic,,
670,0,3,5,5,4,33,33,5,0,0,6R,0.35998,15,1.816,21081.491686113342,1,,,49.80288598003576,2D,anodic,,
670,0,3,5,5,4,34,34,5,0,0,6R,0.362881,15,1.841,20969.169839208636,1,,,49.80288598003576,2D,anodic,,
670,0,3,5,5,4,35,35,5,0,0,6R,0.366748,15,1.84,21356.623165930174,1,,,49.80288598003576,2D,anodic,,
670,0,3,5,5,4,36,36,5,0,0,6R,0.365781,15,1.833,20678.423194836545,1,,,49.80288598003576,2D,anodic,,
670,0,3,5,5,4,37,37,5,0,0,6R,0.364814,15,1.828,20792.32007218467,1,,,49.80288598003576,2D,anodic,,
670,0,3,5,5,4,38,38,5,0,0,6R,0.366748,15,1.81,21301.634981956682,1,,,49.80288598003576,2D,anodic,,
670,0,3,5,5,4,39,39,5,0,0,6R,0.364814,15,1.843,20949.509407830505,1,,,49.80288598003576,2D,anodic,,
670,0,3,5,5,4,40,40,5,0,0,6R,0.359014,15,1.852,21185.724580753296,1,,,49.80288598003576,2D,anodic,,
670,0,3,5,5,4,41,41,5,0,0,6R,0.362881,15,1.822,21121.917683547894,1,,,49.80288598003576,2D,anodic,,
670,0,3,5,5,4,42,42,5,0,0,6R,0.355146,15,1.808,21160.770097157056,1,,,49.80288598003576,2D,anodic,,
670,0,3,5,5,4,43,43,5,0,0,6R,0.362881,14,1.81,20094.81465432602,0,,,49.80288598003576,2D,anodic,,
670,0,3,5,5,4,44,44,5,0,0,6R,0.361914,15,1.891,20912.975017789602,1,,,49.80288598003576,2D,anodic,,
670,0,3,5,5,4,45,45,5,0,0,6R,0.35998,15,1.813,21163.25817714867,1,,,49.80288598003576,2D,anodic,,
670,0,3,5,5,4,46,46,5,0,0,6R,0.35418,15,1.82,20759.765235745595,1,,,49.80288598003576,2D,anodic,,
670,0,3,5,5,4,47,47,5,0,0,6R,0.35418,14,1.881,20289.37994731776,1,,,49.80288598003576,2D,anodic,,
670,0,3,5,5,4,48,48,5,0,0,6R,0.35418,14,2.029,19908.23461694964,0,,,49.80288598003576,2D,anodic,,
670,0,3,5,5,4,49,49,5,0,0,6R,0.363848,14,1.826,20494.763038804507,1,,,49.80288598003576,2D,anodic,,
670,0,3,5,5,4,50,50,5,0,0,6R,0.366748,14,1.845,19998.853859515846,0,,,49.80288598003576,2D,anodic,,
670,0,3,5,4,4,0,51,5,0,0,6R,0.261367,15,1.775,21499.802265609098,1,,,28.605541677150715,2D,anodic,,
670,0,3,5,5,4,51,52,5,0,0,6R,0.360947,15,1.946,21148.98786326894,1,,,49.80288598003576,2D,anodic,,
670,0,3,5,4,4,1,53,5,0,0,6R,0.2604,14,1.821,20479.199724264774,1,,,28.605541677150715,2D,anodic,,
670,0,3,5,4,4,2,54,5,0,0,6R,0.258467,15,1.838,20708.145510871815,1,,,28.605541677150715,2D,anodic,,
670,0,3,5,4,4,3,55,5,0,0,6R,0.2604,15,1.771,20782.649860851016,1,,,28.605541677150715,2D,anodic,,
670,0,3,5,5,4,52,56,5,0,0,6R,0.35708,14,2.189,20346.27618595314,1,,,49.80288598003576,2D,anodic,,
670,0,3,5,4,4,4,57,5,0,0,6R,0.2604,15,1.839,20872.660670418063,1,,,28.605541677150715,2D,anodic,,
670,0,3,5,4,4,5,58,5,0,0,6R,0.255566,15,1.786,21032.440858970585,1,,,28.605541677150715,2D,anodic,,
670,0,3,5,5,4,53,59,5,0,0,6R,0.365781,15,1.887,20707.03357880912,1,,,49.80288598003576,2D,anodic,,
670,0,3,5,5,4,54,60,5,0,0,6R,0.366748,14,1.901,20505.191111204378,1,,,49.80288598003576,2D,anodic,,
670,0,3,5,4,4,6,61,5,0,0,6R,0.253633,14,1.84,20366.68293323969,1,,,28.605541677150715,2D,anodic,,
670,0,3,5,0,0,0,62,5,0,0,6R,0.250732,15,1.837,21108.14197233925,1,,,33.242100447041096,2D,anodic,,
670,0,3,5,4,4,7,63,5,0,0,6R,0.2604,14,1.8,20263.282569252224,0,,,28.605541677150715,2D,anodic,,
670,0,3,5,0,0,1,64,5,0,0,6R,0.251699,15,1.776,20728.732095809977,1,,,33.242100447041096,2D,anodic,,
670,0,3,5,5,4,55,65,5,0,0,6R,0.364814,14,1.816,20560.190908160315,1,,,49.80288598003576,2D,anodic,,
670,0,3,5,5,4,56,66,5,0,0,6R,0.358047,15,2.063,20975.92683554667,1,,,49.80288598003576,2D,anodic,,
670,0,3,5,5,4,57,67,5,0,0,6R,0.361914,15,1.935,21239.01985386408,1,,,49.80288598003576,2D,anodic,,
670,0,3,5,5,4,58,68,5,0,0,6R,0.35998,14,1.899,20120.970381101943,1,,,49.80288598003576,2D,anodic,,
670,0,3,5,5,4,59,69,5,0,0,6R,0.364814,14,2.504,19749.867053999613,1,,,49.80288598003576,2D,anodic,,
670,0,3,5,5,4,60,70,5,0,0,6R,0.360947,14,1.959,20234.407175270946,1,,,49.80288598003576,2D,anodic,,
670,0,3,5,5,4,61,71,5,0,0,6R,0.366748,14,1.861,20196.33778375049,1,,,49.80288598003576,2D,anodic,,
670,0,3,5,5,4,62,72,5,0,0,6R,0.363848,15,1.927,21110.43869756362,1,,,49.80288598003576,2D,anodic,,
670,0,3,5,5,4,63,73,5,0,0,6R,0.358047,14,1.826,20566.015701733613,1,,,49.80288598003576,2D,anodic,,
670,0,3,5,5,4,64,74,5,0,0,6R,0.360947,15,1.818,20909.78358882234,1,,,49.80288598003576,2D,anodic,,
670,0,3,5,4,4,8,75,5,0,0,6R,0.256533,14,1.944,20489.443707518214,1,,,28.605541677150715,2D,anodic,,
670,0,3,5,5,4,65,76,5,0,0,6R,0.363848,14,2.021,20234.633216192557,1,,,49.80288598003576,2D,anodic,,
670,0,3,5,5,4,66,77,5,0,0,6R,0.35708,15,1.855,20855.821982891415,1,,,49.80288598003576,2D,anodic,,
670,0,3,5,5,4,67,78,5,0,0,6R,0.358047,15,1.812,21277.436364168847,1,,,49.80288598003576,2D,anodic,,
670,0,3,5,5,4,68,79,5,0,0,6R,0.356113,14,1.841,20306.24800879507,1,,,49.80288598003576,2D,anodic,,
670,0,3,5,4,4,9,80,5,0,0,6R,0.258467,14,1.872,20430.608361927872,1,,,28.605541677150715,2D,anodic,,
670,0,3,5,5,4,69,81,5,0,0,6R,0.361914,14,2.026,20510.839765583172,1,,,49.80288598003576,2D,anodic,,
670,0,3,5,5,4,70,82,5,0,0,6R,0.361914,14,1.863,20597.572121451794,1,,,49.80288598003576,2D,anodic,,
670,0,3,5,5,4,71,83,5,0,0,6R,0.35998,15,1.937,20728.91582338469,1,,,49.80288598003576,2D,anodic,,
670,0,3,5,5,4,72,84,5,0,0,6R,0.364814,15,1.971,20618.941090744087,1,,,49.80288598003576,2D,anodic,,
670,0,3,5,5,4,73,85,5,0,0,6R,0.364814,15,1.905,20841.77778532465,1,,,49.80288598003576,2D,anodic,,
670,0,3,5,0,0,2,86,5,0,0,6R,0.249766,15,1.907,20822.68227617611,1,,,33.242100447041096,2D,anodic,,
670,0,3,5,5,4,74,87,5,0,0,6R,0.362881,14,1.937,20394.772517763675,1,,,49.80288598003576,2D,anodic,,
670,0,3,5,5,4,75,88,5,0,0,6R,0.367715,14,1.823,20331.613373899698,1,,,49.80288598003576,2D,anodic,,
670,0,3,5,5,4,76,89,5,0,0,6R,0.365781,15,1.887,20733.052921047245,1,,,49.80288598003576,2D,anodic,,
670,0,3,5,0,0,3,90,5,0,0,6R,0.249766,14,1.781,20367.549922099744,0,,,33.242100447041096,2D,anodic,,
670,0,3,5,4,4,10,91,5,0,0,6R,0.259434,15,2.165,20840.31140884818,1,,,28.605541677150715,2D,anodic,,
670,0,3,5,5,4,77,92,5,0,0,6R,0.363848,14,1.849,20257.424179876187,1,,,49.80288598003576,2D,anodic,,
670,0,3,5,5,4,78,93,5,0,0,6R,0.365781,15,1.989,20981.147805205565,1,,,49.80288598003576,2D,anodic,,
670,0,3,5,5,4,79,94,5,0,0,6R,0.366748,14,1.841,20346.541404860192,1,,,49.80288598003576,2D,anodic,,
670,0,3,5,5,4,80,95,5,0,0,6R,0.362881,15,1.919,21198.58466190061,1,,,49.80288598003576,2D,anodic,,
670,0,3,5,0,0,4,96,5,0,0,6R,0.252666,15,1.977,20800.513668272186,1,,,33.242100447041096,2D,anodic,,
670,0,3,5,0,0,5,97,5,0,0,6R,0.249766,14,1.942,20225.560452483067,1,,,33.242100447041096,2D,anodic,,
670,0,3,5,0,0,6,98,5,0,0,6R,0.250732,15,1.778,20606.051996167636,1,,,33.242100447041096,2D,anodic,,
670,0,3,5,0,0,7,99,5,0,0,6R,0.251699,15,1.767,20894.27145548082,1,,,33.242100447041096,2D,anodic,,
670,0,3,5,0,0,8,100,5,0,0,6R,0.249766,15,1.938,21276.289891316188,1,,,33.242100447041096,2D,anodic,,
670,0,3,5,0,0,9,101,5,0,0,6R,0.251699,15,1.811,20705.28266390763,1,,,33.242100447041096,2D,anodic,,
670,0,3,5,1,1,0,102,5,0,0,6R,0.2575,15,1.907,20723.86371642118,1,,,33.13828103398717,2D,anodic,,
670,0,3,5,1,1,1,103,5,0,0,6R,0.258467,15,1.783,21122.981049955215,1,,,33.13828103398717,2D,anodic,,
670,0,3,5,0,0,10,104,5,0,0,6R,0.252666,14,1.818,20204.061639250147,0,,,33.242100447041096,2D,anodic,,
670,0,3,5,0,0,11,105,5,0,0,6R,0.252666,14,2.069,20086.27882979644,1,,,33.242100447041096,2D,anodic,,
670,0,3,5,1,1,2,106,5,0,0,6R,0.2575,15,1.771,20820.871048349345,1,,,33.13828103398717,2D,anodic,,
670,0,3,5,1,1,3,107,5,0,0,6R,0.258467,15,1.789,21230.858751295542,1,,,33.13828103398717,2D,anodic,,
670,0,3,5,1,1,4,108,5,0,0,6R,0.2575,15,1.831,21177.783347207085,1,,,33.13828103398717,2D,anodic,,
670,0,3,5,1,1,5,109,5,0,0,6R,0.256533,15,1.825,20756.454350569977,1,,,33.13828103398717,2D,anodic,,
670,0,3,5,1,1,6,110,5,0,0,6R,0.255566,14,1.828,20568.198586933817,1,,,33.13828103398717,2D,anodic,,
670,0,3,5,1,1,7,111,5,0,0,6R,0.2546,14,1.816,20353.257148367713,1,,,33.13828103398717,2D,anodic,,
670,0,3,5,1,1,8,112,5,0,0,6R,0.2575,14,1.858,20079.455035848434,1,,,33.13828103398717,2D,anodic,,
670,0,3,5,1,1,9,113,5,0,0,6R,0.2546,14,2.085,20324.13295167446,1,,,33.13828103398717,2D,anodic,,
670,0,3,5,1,1,10,114,5,0,0,6R,0.256533,15,1.774,20957.668516088732,1,,,33.13828103398717,2D,anodic,,
670,0,3,5,1,1,11,115,5,0,0,6R,0.2575,15,1.854,20983.52987162883,1,,,33.13828103398717,2D,anodic,,
670,0,3,5,1,1,12,116,5,0,0,6R,0.256533,14,1.925,20446.272711174097,1,,,33.13828103398717,2D,anodic,,
670,0,3,5,1,1,13,117,5,0,0,6R,0.2575,15,1.877,21146.047010250055,1,,,33.13828103398717,2D,anodic,,
670,0,3,5,1,1,14,118,5,0,0,6R,0.2575,14,1.913,20130.12594400712,1,,,33.13828103398717,2D,anodic,,
670,0,3,5,0,0,12,119,5,0,0,6R,0.253633,15,1.802,21311.0430630235,1,,,33.242100447041096,2D,anodic,,
670,0,3,5,0,0,13,120,5,0,0,6R,0.251699,15,1.855,20779.99507121294,1,,,33.242100447041096,2D,anodic,,
670,0,3,5,0,0,14,121,5,0,0,6R,0.250732,14,1.774,20419.27338604253,1,,,33.242100447041096,2D,anodic,,
670,0,3,5,1,1,15,122,5,0,0,6R,0.2575,14,1.89,20211.25919301178,1,,,33.13828103398717,2D,anodic,,
670,0,3,5,0,0,15,123,5,0,0,6R,0.253633,15,1.778,20955.482357507775,1,,,33.242100447041096,2D,anodic,,
670,0,3,5,0,0,16,124,5,0,0,6R,0.252666,15,1.797,21109.926577533006,1,,,33.242100447041096,2D,anodic,,
670,0,3,5,0,0,17,125,5,0,0,6R,0.251699,14,2.149,19974.264571624117,1,,,33.242100447041096,2D,anodic,,
670,0,3,5,0,0,18,126,5,0,0,6R,0.252666,15,1.904,20775.859089187157,1,,,33.242100447041096,2D,anodic,,
670,0,3,5,0,0,19,127,5,0,0,6R,0.251699,14,1.856,20330.854276190792,1,,,33.242100447041096,2D,anodic,,
670,0,3,5,0,0,20,128,5,0,0,6R,0.248799,14,1.833,20432.376615902296,1,,,33.242100447041096,2D,anodic,,
670,0,3,5,0,0,21,129,5,0,0,6R,0.253633,15,1.772,21163.226489354758,1,,,33.242100447041096,2D,anodic,,
670,0,3,5,4,4,11,130,5,0,0,6R,0.2575,15,1.822,20725.47339256129,1,,,28.605541677150715,2D,anodic,,
670,0,3,5,4,4,12,131,5,0,0,6R,0.2575,15,1.821,21441.369695393078,1,,,28.605541677150715,2D,anodic,,
670,0,3,5,0,0,22,132,5,0,0,6R,0.253633,15,1.805,21261.670415500208,1,,,33.242100447041096,2D,anodic,,
670,0,3,5,0,0,23,133,5,0,0,6R,0.253633,14,1.819,20218.822001291577,1,,,33.242100447041096,2D,anodic,,
670,0,3,5,0,0,24,134,5,0,0,6R,0.252666,15,1.805,21163.758009033718,1,,,33.242100447041096,2D,anodic,,
670,0,3,5,0,0,25,135,5,0,0,6R,0.253633,15,1.787,20662.69605981878,1,,,33.242100447041096,2D,anodic,,
670,0,3,5,0,0,26,136,5,0,0,6R,0.252666,14,2.216,19958.935352238936,0,,,33.242100447041096,2D,anodic,,
670,0,3,5,4,4,13,137,5,0,0,6R,0.258467,14,1.801,20284.46131462259,0,,,28.605541677150715,2D,anodic,,
670,0,3,5,4,4,14,138,5,0,0,6R,0.2575,15,1.857,20961.64189665107,1,,,28.605541677150715,2D,anodic,,
670,0,3,5,4,4,15,139,5,0,0,6R,0.258467,15,1.89,21441.805461812837,1,,,28.605541677150715,2D,anodic,,
670,0,3,5,4,4,16,140,5,0,0,6R,0.258467,15,1.814,20952.209448591013,1,,,28.605541677150715,2D,anodic,,
670,0,3,5,0,0,27,141,5,0,0,6R,0.253633,14,1.77,20434.237547200442,1,,,33.242100447041096,2D,anodic,,
670,0,3,5,5,4,81,142,5,0,0,6R,0.367715,15,1.901,20932.17316611899,1,,,49.80288598003576,2D,anodic,,
670,0,3,5,5,4,82,143,5,0,0,6R,0.364814,15,1.861,20994.4032501448,1,,,49.80288598003576,2D,anodic,,
670,0,3,5,5,4,83,144,5,0,0,6R,0.365781,15,1.953,20752.186637645747,1,,,49.80288598003576,2D,anodic,,
670,0,3,5,5,4,84,145,5,0,0,6R,0.367715,14,1.836,20099.392477924088,1,,,49.80288598003576,2D,anodic,,
670,0,3,5,5,4,85,146,5,0,0,6R,0.367715,15,1.893,20712.489580676516,1,,,49.80288598003576,2D,anodic,,
670,0,3,5,5,4,86,147,5,0,0,6R,0.364814,15,1.849,20618.696119536824,1,,,49.80288598003576,2D,anodic,,
670,0,3,5,5,4,87,148,5,0,0,6R,0.35708,15,1.839,20940.654830397958,1,,,49.80288598003576,2D,anodic,,
670,0,3,5,5,4,88,149,5,0,0,6R,0.367715,14,1.882,20524.696930247683,1,,,49.80288598003576,2D,anodic,,
670,0,3,5,5,4,89,150,5,0,0,6R,0.365781,15,1.898,20687.749183199554,1,,,49.80288598003576,2D,anodic,,
670,0,3,5,0,0,28,151,5,0,0,6R,0.252666,15,1.766,20792.22677141906,1,,,33.242100447041096,2D,anodic,,
670,0,3,5,0,0,29,152,5,0,0,6R,0.252666,15,1.779,21533.59257904736,1,,,33.242100447041096,2D,anodic,,
670,0,3,5,0,0,30,153,5,0,0,6R,0.249766,14,1.792,20355.982348014077,1,,,33.242100447041096,2D,anodic,,
670,0,3,5,5,4,90,154,5,0,0,6R,0.364814,14,1.826,20516.217728227963,1,,,49.80288598003576,2D,anodic,,
670,0,3,5,5,4,91,155,5,0,0,6R,0.35418,14,1.966,20519.518267736854,1,,,49.80288598003576,2D,anodic,,
670,0,3,5,5,4,92,156,5,0,0,6R,0.363848,14,2.025,20239.172949972843,1,,,49.80288598003576,2D,anodic,,
670,0,3,5,5,4,93,157,5,0,0,6R,0.367715,14,1.838,20095.789426440842,0,,,49.80288598003576,2D,anodic,,
670,0,3,5,5,4,94,158,5,0,0,6R,0.366748,14,1.902,20512.1936588439,1,,,49.80288598003576,2D,anodic,,
670,0,3,5,4,4,17,159,5,0,0,6R,0.2575,15,1.769,21020.712775667795,1,,,28.605541677150715,2D,anodic,,
670,0,3,5,0,0,31,160,5,0,0,6R,0.249766,14,1.899,20362.48633186964,1,,,33.242100447041096,2D,anodic,,
670,0,3,5,0,0,32,161,5,0,0,6R,0.250732,15,2.047,20680.84601791465,1,,,33.242100447041096,2D,anodic,,
670,0,3,5,0,0,33,162,5,0,0,6R,0.250732,15,1.795,20713.94926578249,1,,,33.242100447041096,2D,anodic,,
